province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
ON	Brampton	http://schools.peelschools.org/1448	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1448	McClure Public School	Public School	L6X5M8	905-796-4460	50 Parity Road
ON	Brampton	http://schools.peelschools.org/1534/Pages/default.aspx	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1534	Mount Pleasant Village Public School	Public School	L7A0P7	905-495-8778	100 Commuter Drive
ON	Mississauga	http://schools.peelschools.org/1377	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1377	McBride Public School	Public School	L5C1L6	905-270-6414	974 McBride Ave.
ON	Brampton	http://schools.peelschools.org/1510	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1510	Morton Way Public School	Public School	L6Y2P8	905-452-6116	200 Morton Way
ON	Brampton	http://schools.peelschools.org/1437	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1437	Massey Street Public School	Public School	L6S3A3	905-791-9392	95 Massey St.
ON	Mississauga	http://schools.peelschools.org/1114	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1114	Morning Star Middle School	Middle School	L4T1X3	905-677-0300	3131 Morning Star Drive
ON	Mississauga	http://schools.peelschools.org/1280	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1280	Mineola Public School	Public School	L5G1Z4	905-278-3144	145 Windy Oaks
ON	Mississauga	http://schools.peelschools.org/1110	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1110	Marvin Heights Public School	Public School	L4T2B3	905-677-1526	7455 Redstone Road
ON	Mississauga	http://schools.peelschools.org/1566	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1566	Miller's Grove Public School	Public School	L5N3K2	905-824-3275	6325 Miller's Grove
ON	Mississauga	http://schools.peelschools.org/1656	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1656	Middlebury Public School	Public School	L5M5G7	905-821-8585	5482 Middlebury Drive
ON	Brampton	http://www.northparkss.ca	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2432	North Park Secondary School	Secondary School	L6S3M1	905-456-1906	10 North Park Drive
ON	Mississauga	http://schools.peelschools.org/1554	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1554	Maple Wood Public School	Public School	L5N2R2	905-826-3902	2650 Gananoque Drive
ON	Brampton	http://schools.peelschools.org/1532	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1532	Madoc Drive Public School	Public School	L6V2A1	905-457-3440	49 Madoc Dr.
ON	Mississauga	http://schools.peelschools.org/1557	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1557	Meadowvale Village Public School	Public School	L5W1A1	905-564-5735	890 Old Derry Rd. W.
ON	Brampton	http://schools.peelschools.org/1486	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1486	Lougheed Middle School	Middle School	L6R0J9	905-789-8751	475 Father Tobin Road
ON	Mississauga	http://schools.peelschools.org/1546	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1546	Levi Creek Public School	Public School	L5N7Z1	905-564-9879	1525 Samuelson Circle
ON	Caledon	http://schools.peelschools.org/1466	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1466	Macville Public School	Public School	L7C0S3	905-857-3448	7280 King St.
ON	Mississauga	http://schools.peelschools.org/1257	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1257	Lorne Park Public School	Public School	L5H1S3	905-278-8771	1325 Indian Rd.
ON	Mississauga	http://mississaugass.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2672	Mississauga Secondary School	Secondary School	L5W1L9	905-564-1033	550 Courtneypark Drive West
ON	Brampton	http://schools.peelschools.org/1477	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1477	Larkspur Public School	Public School	L6R1X2	905-799-2952	111 Larkspur Road
ON	Brampton	http://schools.peelschools.org/1508	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1508	Lorenville Public School	Public School	L6X2Z9	905-453-7091	10 Lorenville Drive
ON	Mississauga	http://schools.peelschools.org/1105	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1105	Lancaster Public School	Public School	L4T2N7	905-677-5844	7425 Netherwood Road
ON	Caledon	http://mayfieldss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2452	Mayfield Secondary School	Secondary School	L7C0Z5	905-846-6060	5000 Mayfield Road
ON	Brampton	http://schools.peelschools.org/1529	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1529	Glendale Public School	Public School	L6X1X1	905-451-2463	35 Sunset Blvd.
ON	Brampton	http://schools.peelschools.org/1476	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1476	Great Lakes Public School	Public School	L6R2R8	905-793-8532	285 Great Lakes Drive
ON	Brampton	http://schools.peelschools.org/1523	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1523	Gordon Graydon Sr. Public School	Public School	L6V2X9	905-453-1775	170 Rutherford Road North
ON	Mississauga	http://schools.peelschools.org/1310	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1310	Garthwood Park Public School	Public School	L5L5G2	905-607-0800	3245 Colonial Drive
ON	Mississauga	http://schools.peelschools.org/1570	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1570	Kindree Public School	Public School	L5N7L8	905-824-8371	7370 Terragar Blvd.
ON	Brampton	http://schools.peelschools.org/1536	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1536	Kingswood Drive Public School	Public School	L6V3B3	905-457-9971	235 Kingswood Dr.
ON	Mississauga	http://schools.peelschools.org/1206	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1206	Janet I. McDougald Public School	Public School	L5G2G6	905-278-1010	498 Hartsdale Avenue
ON	Mississauga	http://schools.peelschools.org/1279	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1279	Kenollie Public School	Public School	L5G2X1	905-278-8991	1376 Glenwood Drive
ON	Mississauga	http://lincolnmalexanderss.peelschools.org/	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2132	Lincoln M. Alexander Secondary School	Secondary School	L4T1Y3	905-676-1191	3545 Morning Star Drive
ON	Brampton	http://schools.peelschools.org/1431	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1431	Jefferson Public School	Public School	L6S2N9	905-791-2818	48 Jefferson Road
ON	Brampton	http://schools.peelschools.org/1517	Kindergarten Grade 5 Grade 1 Grade 2 Grade 3 Grade 4	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1517	James Potter Public School	Public School	L6X0H7	905-595-1495	9775 Creditview Road
ON	Caledon	http://schools.peelschools.org/1495	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1495	James Grieve Public School	Public School	L7C2P9	905-843-2927	12175 Bramalea Rd
ON	Brampton	http://schools.peelschools.org/1491	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1491	Ingleborough Public School	Public School	L6X0X5	905-451-4430	60 Ingleborough Drive
ON	Caledon	http://schools.peelschools.org/1465	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1465	James Bolton Public School	Public School	L7E3X8	905-857-2666	225 Kingsview Drive
ON	Brampton	http://schools.peelschools.org/1488	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1488	Hewson Public School	Public School	L6R0G2	905-595-1386	235 Father Tobin Road
ON	Mississauga	http://lorneparkss.peelschools.org/	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2252	Lorne Park Secondary School	Secondary School	L5H3B1	905-278-6177	1324 Lorne Park Road
ON	Mississauga	http://schools.peelschools.org/1308	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1308	Green Glade Sr. Public School	Public School	L5J1B5	905-822-8386	1550 Green Glade
ON	Brampton	http://www.judithnymanss.com	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2404	Judith Nyman Secondary School	Secondary School	L6S3J8	905-791-6770	1305 Williams Pkwy.
ON	Caledon	http://schools.peelschools.org/1530	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1530	Huttonville Public School	Public School	L7C0Y7	905-455-8480	1248 Mayfield Road West
ON	Brampton	http://schools.peelschools.org/1579	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1579	Helen Wilson Public School	Public School	L6W2T7	905-451-1165	9 Abbey Rd.
ON	Mississauga	http://glenforest.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2172	Glenforest Secondary School	Secondary School	L4X2J6	905-625-7731	3575 Fieldgate Drive
ON	Brampton	http://schools.peelschools.org/1511	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1511	Homestead Public School	Public School	L6X4T7	905-874-4142	99 Fletcher's Creek Blvd
ON	Mississauga	http://schools.peelschools.org/1323	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1323	Homelands Sr. Public School	Public School	L5K1H2	905-822-2031	2420 Homelands Dr.
ON	Brampton	http://schools.peelschools.org/sec/jeanaugustine	Grade 9 Grade 10	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2612	Jean Augustine Secondary School	Secondary School	L6X5L3	905-796-4562	500 Elbern Markell Drive
ON	Mississauga	http://johnfraserss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2652	John Fraser Secondary School	Secondary School	L5M5H6	905-858-5910	2665 Erin Centre Blvd.
ON	Caledon	http://schools.peelschools.org/1464	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1464	Herb Campbell Public School	Public School	L7C0T6	905-838-3952	3749 King Street
ON	Mississauga	http://schools.peelschools.org/1303	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1303	Hillside Public School	Public School	L5J3V1	905-822-0122	1290 Kelly Road
ON	Mississauga	http://schools.peelschools.org/1375	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1375	Hawthorn Public School	Public School	L5C1X1	905-277-4321	2473 Rosemary Drive
ON	Mississauga	http://schools.peelschools.org/1549	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1549	Hazel McCallion Senior Public School	Public School	L5M4R5	905-858-1133	5750 River Grove Avenue
ON	Brampton	http://schools.peelschools.org/1430	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1430	Hilldale Public School	Public School	L6S2N3	905-793-4452	100 Hilldale Cres.
ON	Brampton	http://schools.peelschools.org/1531	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1531	Harold F. Loughin Public School	Public School	L6V2E7	905-457-6812	39 Herkley Dr.
ON	Brampton	http://schools.peelschools.org/1575	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1575	Hickory Wood Public School	Public School	L6Y4W8	905-451-3444	630 Ray Lawson Blvd.
ON	Mississauga	http://schools.peelschools.org/1176	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1176	Forest Glen Public School	Public School	L4X1V5	905-625-1462	3400 Ponytrail Drive
ON	Mississauga	http://schools.peelschools.org/1276	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1276	Forest Avenue Public School	Public School	L5G1K7	905-278-2472	20 Forest Ave.
ON	Caledon	http://www.humberviewss.ca	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2472	Humberview Secondary School	Secondary School	L7E3V8	905-857-0771	135 Kingsview Drive
ON	Mississauga	http://schools.peelschools.org/1256	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1256	Hillcrest Middle School	Middle School	L5J3H6	905-822-1657	1530 Springwell Ave.
ON	Brampton	http://schools.peelschools.org/1414	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1414	Fernforest Public School	Public School	L6R1L9	905-793-6157	275 Fernforest Drive
ON	Brampton	http://schools.peelschools.org/1412	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1412	Fallingdale Public School	Public School	L6T2E4	905-791-8543	510 Clark Blvd.
ON	Brampton	http://schools.peelschools.org/1413	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1413	Folkstone Public School	Public School	L6T3M5	905-792-2266	104 Folkstone Cres.
ON	Mississauga	http://schools.peelschools.org/1547	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1547	Fallingbrook Middle School	Middle School	L5V1N7	905-812-7470	5187 Fallingbrook Drive
ON	Brampton	http://www.heartlakess.ca	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2462	Heart Lake Secondary School	Secondary School	L6Z3M1	905-840-2328	296 Conestoga Dr.
ON	Mississauga	http://schools.peelschools.org/1277	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1277	Floradale Public School	Public School	L5B2A4	905-275-1090	210 Paisley Blvd. W.
ON	Mississauga	http://schools.peelschools.org/1360	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1360	Fairview Public School	Public School	L5B1T8	905-277-0281	3590 Joan Dr.
ON	Mississauga	http://schools.peelschools.org/1159	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1159	Fairwind Sr. Public School	Public School	L5R3L2	905-507-3877	5235 Fairwind Drive
ON	Brampton	http://schools.peelschools.org/1574	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1574	Fletcher's Creek Sr. Public School	Public School	L6Y4C8	905-796-8226	92 Malta Avenue
ON	Brampton	http://schools.peelschools.org/1443/	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1443	Fairlawn Public School	Public School	L6P2X4	905-794-6063	40 Fairlawn Blvd
ON	Brampton	http://schools.peelschools.org/1505	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1505	Eldorado Public School	Public School	L6Y0T7	905-456-7690	25 Wardsville Drive
ON	Brampton	http://schools.peelschools.org/1475	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1475	Esker Lake Public School	Public School	L6Z4S2	905-840-5442	10420 Heart Lake Road
ON	Mississauga	http://schools.peelschools.org/1564	Kindergarten Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1564	Edenwood Middle School	Middle School	L5N3B2	905-824-1020	6770 Edenwood Drive
ON	Brampton	http://schools.peelschools.org/1428	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1428	Hanover Public School	Public School	L6S1B6	905-793-4237	215 Hanover Rd.
ON	Brampton	http://haroldmbrathwaitess.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2482	Harold M. Brathwaite Secondary School	Secondary School	L6R2Z4	905-793-2155	415 Great Lakes Drive
ON	Mississauga	http://schools.peelschools.org/1568	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1568	Edenrose Public School	Public School	L5V1K9	905-567-4296	1342 Edenrose Street
ON	Mississauga	http://schools.peelschools.org/1324	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1324	Erin Mills Middle School	Middle School	L5L2B1	905-820-9777	3546 South Common Court
ON	Brampton	http://schools.peelschools.org/1469	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1469	Edenbrook Hill Public School	Public School	L7A1X6	905-452-8296	61 Edenbrook Hill Drive
ON	Mississauga	http://schools.peelschools.org/1319	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1319	Erin Centre Middle School	Middle School	L5M7T9	905-820-5720	3240 Erin Centre Blvd.
ON	Caledon	http://schools.peelschools.org/1463	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1463	Ellwood Memorial Public School	Public School	L7E2A7	905-857-3021	35 Ellwood Dr. E.
ON	Brampton	http://schools.peelschools.org/1411	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1411	Eastbourne Drive Public School	Public School	L6T1X3	905-792-2264	702 Balmoral Dr.
ON	Brampton	http://fletchersmeadowss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2492	Fletcher's Meadow Secondary School	Secondary School	L7A2Z7	905-495-2675	10750 Chinguacousy Road
ON	Brampton	http://schools.peelschools.org/1410	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1410	Earnscliffe Sr. Public School	Public School	L6T2B2	905-793-2903	50 Earnscliffe Circle
ON	Mississauga	http://schools.peelschools.org/1158	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1158	Dixie Public School	Public School	L4Y2K1	905-277-9505	1120 Flagship Dr.
ON	Brampton	http://schools.peelschools.org/1441	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1441	Eagle Plains Public School	Public School	L6R2X8	905-793-4969	40 Eagle Plains Drive
ON	Mississauga	http://schools.peelschools.org/1376	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1376	Ellengale Public School	Public School	L5C1Z7	905-279-1555	3480 Ellengale Dr.
ON	Brampton	http://schools.peelschools.org/1409	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1409	Dorset Drive Public School	Public School	L6T2Y9	905-793-5210	100 Dorset Drive
ON	Mississauga	http://schools.peelschools.org/1108	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1108	Dunrankin Dr. Public School	Public School	L4T1V9	905-677-2202	3700 Dunrankin Dr.
ON	Mississauga	http://schools.peelschools.org/1581	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1581	Derry West Village Public School	Public School	L5W1M1	905-565-5762	620 Twain Avenue
ON	Brampton	http://schools.peelschools.org/1449	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1449	Dolson Public School	Public School	L7A	905-796-4462	95 Remembrance Road
ON	Mississauga	http://schools.peelschools.org/1544	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1544	David Leeder Middle School	Middle School	L5W1B4	905-362-1340	6900 Gooderham Estate Blvd.
ON	Caledon	http://schools.peelschools.org/1461	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1461	Credit View Public School	Public School	L7C1W4	905-838-2121	13990 Mississauga Road
ON	Mississauga	http://schools.peelschools.org/1104	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1104	Darcel Avenue Sr. Public School	Public School	L4T2Y2	905-677-3802	7635 Darcel Ave.
ON	Mississauga	http://schools.peelschools.org/1653	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1653	Credit Valley Public School	Public School	L5M4E8	905-607-0770	2365 Credit Valley Road
ON	Mississauga	http://erindaless.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2322	Erindale Secondary School	Secondary School	L5K1R2	905-828-7206	2021 Dundas St. W.
ON	Brampton	http://schools.peelschools.org/1494	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1494	Cheyne Middle School	Middle School	L7A3L3	905-840-0402	236 Queen Mary Drive
ON	Brampton	http://schools.peelschools.org/1577	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1577	Cherrytree Public School	Public School	L6Y3M9	905-454-2251	155 Cherrytree Drive
ON	Mississauga	http://schools.peelschools.org/1553	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1553	Dolphin Sr. Public School	Public School	L5M1H3	905-826-4247	18 Brookside Dr.
ON	Brampton	http://schools.peelschools.org/1513/	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1513	Countryside Village Public School	Public School	L7C2P9	905-796-4467	12175 Bramalea Road
ON	Mississauga	http://schools.peelschools.org/1155	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1155	Champlain Trail Public School	Public School	L5R3B5	905-568-1836	895 Ceremonial Drive
ON	Mississauga	http://schools.peelschools.org/1359	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1359	Corsair Public School	Public School	L5A2L9	905-279-1511	2230 Corsair Road
